ID,stakeholder,source_ID,doc_tone,doc_type,doc_raw,continent,region,country,country_code,income_level,urban_rural,month,year,topic_ID,title,report_ID,num_pages,URL,filename_original,word_count,continent_main,region_main,success_failure,ewb_Functional,ewb_Community.capacity,ewb_maintenance,wb_projectPerformance,wb_risktoDevelopment,matched_success_pathways,matched_fail_pathways,weighted_outcome,binary_outcome
428-18-KEN-1426,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,12,2018,water,A Year Later: Muhudu Primary School,,NA,https://thewaterproject.org/community/interest_story/a-year-later-muhudu-primary-school,,4274,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-KEN-1427,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,12,2018,"ag, water",A Year Later: Mtao Community,,NA,https://thewaterproject.org/community/interest_story/a-year-later-mtao-community,,3308,Africa,Sub-Saharan Africa,NA,,,,NA,,2,0,0.333333333,1
428-18-KEN-1428,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,12,2018,water,A Year Later: Emukhalari Primary School,,NA,https://thewaterproject.org/community/interest_story/a-year-later-emukhalari-primary-school,,3723,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-KEN-1429,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,12,2018,water,A Year Later: Namalenge Primary School,,NA,https://thewaterproject.org/community/interest_story/a-year-later-namalenge-primary-school,,4185,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-KEN-1430,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,12,2018,water,A Year Later: Lukala Primary School,,NA,https://thewaterproject.org/community/interest_story/a-year-later-saint-peters-elukala-primary-school,,4029,Africa,Sub-Saharan Africa,1,,,,NA,,NA,NA,NA,NA
428-18-KEN-1431,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,12,2018,water,A Year Later: Elunyu Community,,NA,https://thewaterproject.org/community/interest_story/a-year-later-elunyu-community,,4108,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-KEN-1432,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,12,2018,water,"A Year Later: Gidagadi Community, Anusu Spring",,NA,https://thewaterproject.org/community/interest_story/a-year-later-gidagadi-community,,3942,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-KEN-1433,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,12,2018,water,A Year Later: Irenji Primary School,,NA,https://thewaterproject.org/community/interest_story/a-year-later-irenji-primary-school,,3804,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-KEN-1434,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,12,2018,"ag, water","A Year Later: Futsi Fuvili Community, Patrick Munyala Spring",,NA,https://thewaterproject.org/community/interest_story/a-year-later-futsi-fuvili-community-patrick-munialo-spring,,3676,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-MLI-1435,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,"Kenya, Mali",MLI,LO,none,12,2018,water,A Year Later: Malinya Girls Secondary School,,NA,https://thewaterproject.org/community/interest_story/a-year-later-malinya-girls-secondary-school,,3792,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-KEN-1436,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,12,2018,water,"A Year Later: Emusanda Community, Walusai Spring",,NA,https://thewaterproject.org/community/interest_story/a-year-later-emusanda-community-walusai-spring,,4127,Africa,Sub-Saharan Africa,NA,,,,NA,,2,0,0.333333333,1
428-18-KEN-1437,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,12,2018,"ag, water",A Year Later: Buhunyilu Primary School,,NA,https://thewaterproject.org/community/interest_story/a-year-later-buhunyilu-primary-school,,4604,Africa,Sub-Saharan Africa,NA,,,,NA,,2,0,0.333333333,1
428-18-KEN-1438,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,12,2018,water,A Year Later: Chandolo Primary School,,NA,https://thewaterproject.org/community/interest_story/a-year-later-chandolo-primary-school,,4031,Africa,Sub-Saharan Africa,NA,,,,NA,,2,0,0.333333333,1
428-18-KEN-1439,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,12,2018,water,"A Year Later: Shitungu Community, Mmbone Spring",,NA,https://thewaterproject.org/community/interest_story/a-year-later-shitungu-community-mmbone-spring,,3637,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-KEN-1440,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,12,2018,water,"A Year Later: Shitoto Community, Laurence Spring",,NA,https://thewaterproject.org/community/interest_story/a-year-later-shitoto-community-laurence-spring,,4010,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-KEN-1441,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,12,2018,"ag, water","A Year Later: Futsi Fuvili Community, Shikanga Spring",,NA,https://thewaterproject.org/community/interest_story/a-year-later-futsi-fuvili-community-shikanga-spring,,3627,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-KEN-1442,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,"ag, water",A Year Later: Isese Community,,NA,https://thewaterproject.org/community/interest_story/a-year-later-isese-community,,3729,Africa,Sub-Saharan Africa,NA,,,,NA,,2,0,0.333333333,1
428-18-KEN-1443,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,water,A Year Later: Mungulu Community,,NA,https://thewaterproject.org/community/interest_story/a-year-later-mungulu-community,,3910,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-KEN-1444,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,water,A Year Later: St. Antony Shijiko Primary School,,NA,https://thewaterproject.org/community/interest_story/a-year-later-st-antony-shijiko-primary-school,,4034,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-KEN-1445,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,water,A Year Later: Ematiha Community,,NA,https://thewaterproject.org/community/interest_story/a-year-later-ematiha-community,,4521,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-KEN-1446,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,water,A Year Later: Ebubayi Secondary School,,NA,https://thewaterproject.org/community/interest_story/a-year-later-ebubayi-secondary-school,,4399,Africa,Sub-Saharan Africa,NA,,,,NA,,1,-1,-0.083333333,0
428-18-KEN-1447,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,water,A Year Later: Saint Martha Mwitoti Secondary School,,NA,https://thewaterproject.org/community/interest_story/a-year-later-saint-martha-mwitoti-secondary-school,,4003,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-KEN-1448,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,"ag, water",A Year Later: Eshitowa Community,,NA,https://thewaterproject.org/community/interest_story/a-year-later-eshitowa-community,,3928,Africa,Sub-Saharan Africa,NA,,,,NA,,2,0,0.333333333,1
428-18-KEN-1449,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,water,"A Year Later: Mwiyala Community, Benard Kasiani Spring",,NA,https://thewaterproject.org/community/interest_story/a-year-later-mwiyala-community-benard-kasiani-spring,,4356,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-KEN-1450,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,water,A Year Later: Ebuhando Community,,NA,https://thewaterproject.org/community/interest_story/a-year-later-ebuhando-community,,3841,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-KEN-1451,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,water,"A Year Later: Shitungu Community, Makale Spring",,NA,https://thewaterproject.org/community/interest_story/a-year-later-shitungu-community-makale-spring,,3822,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-KEN-1452,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,"ag, water",A Year Later: Lutonyi Community,,NA,https://thewaterproject.org/community/interest_story/a-year-later-lutonyi-community,,4264,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-KEN-1453,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,"ag, water",A Year Later: Shiamboko Community,,NA,https://thewaterproject.org/community/interest_story/a-year-later-shiamboko-community,,4149,Africa,Sub-Saharan Africa,1,,,,NA,,NA,NA,NA,NA
428-18-KEN-1454,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,water,A Year Later: Kakubudu Primary School,,NA,https://thewaterproject.org/community/interest_story/a-year-later-kakubudu-primary-school,,3959,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-KEN-1455,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,water,A Year Later: Lugango Community,,NA,https://thewaterproject.org/community/interest_story/a-year-later-lugango-community,,3860,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-KEN-1456,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,water,A Year Later: Lelmokwo Boys Secondary School,,NA,https://thewaterproject.org/community/interest_story/a-year-later-lelmokwo-boys-secondary-school,,4056,Africa,Sub-Saharan Africa,NA,,,,NA,,1,-1,-0.083333333,0
428-18-KEN-1457,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,water,A Year Later: Tulon Secondary School,,NA,https://thewaterproject.org/community/interest_story/a-year-later-tulon-secondary-school,,4337,Africa,Sub-Saharan Africa,NA,,,,NA,,2,0,0.333333333,1
428-18-KEN-1458,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,"ag, water",A Year Later: Matete Girls High School,,NA,https://thewaterproject.org/community/interest_story/a-year-later-matete-girls-high-school,,3691,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-KEN-1459,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,water,A Year Later: Ebukanga Secondary School,,NA,https://thewaterproject.org/community/interest_story/a-year-later-ebukanga-secondary-school,,3722,Africa,Sub-Saharan Africa,NA,,,,NA,,2,0,0.333333333,1
428-18-KEN-1460,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,water,A Year Later: Essaba Primary School,,NA,https://thewaterproject.org/community/interest_story/a-year-later-essaba-primary-school,,4249,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-KEN-1461,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,water,A Year Later: Bumira Secondary School,,NA,https://thewaterproject.org/community/interest_story/a-year-later-bumira-secondary-school,,4354,Africa,Sub-Saharan Africa,NA,,,,NA,,2,0,0.333333333,1
428-18-KEN-1462,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,water,A Year Later: Ilinge Primary School,,NA,https://thewaterproject.org/community/interest_story/a-year-later-ilinge-primary-school,,4216,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-KEN-1463,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,water,A Year Later: Ikaasu Secondary School,,NA,https://thewaterproject.org/community/interest_story/a-year-later-ikaasu-secondary-school,,4690,Africa,Sub-Saharan Africa,NA,,,,NA,,2,0,0.333333333,1
428-18-KEN-1464,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,water,A Year Later: Bumini Primary School,,NA,https://thewaterproject.org/community/interest_story/a-year-later-bumini-primary-school,,4057,Africa,Sub-Saharan Africa,NA,,,,NA,,2,0,0.333333333,1
428-18-KEN-1465,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,water,A Year Later: Emulakha Primary School,,NA,https://thewaterproject.org/community/interest_story/a-year-later-emulakha-primary-school,,4360,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-KEN-1466,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,water,A Year Later: Mwiyenga Primary School,,NA,https://thewaterproject.org/community/interest_story/a-year-later-mwiyenga-primary-school,,3714,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-KEN-1467,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,water,A Year Later: Mumias Central Primary School,,NA,https://thewaterproject.org/community/interest_story/a-year-later-mumias-central-primary-school,,4125,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-KEN-1468,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,water,A Year Later: Malaha Primary School,,NA,https://thewaterproject.org/community/interest_story/a-year-later-malaha-primary-school,,4185,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-KEN-1469,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,"ag, water",A Year Later: Evojo Secondary School,,NA,https://thewaterproject.org/community/interest_story/a-year-later-evojo-secondary-school,,3856,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-KEN-1470,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,"ag, water",A Year Later: Mukhuyu Community,,NA,https://thewaterproject.org/community/interest_story/a-year-later-mukhuyu-community,,3937,Africa,Sub-Saharan Africa,NA,,,,NA,,2,0,0.333333333,1
428-18-KEN-1471,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,"ag, water","A Year Later: Handidi Community, Matunda Spring",,NA,https://thewaterproject.org/community/interest_story/a-year-later-handidi-community-matunda-spring,,4120,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-KEN-1472,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,water,A Year Later: St. Peter's Compassion Primary School,,NA,https://thewaterproject.org/community/interest_story/a-year-later-st-peters-compassion-primary-school,,3963,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-KEN-1473,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,water,A Year Later: Kyanzasu Secondary School,,NA,https://thewaterproject.org/community/interest_story/a-year-later-kyanzasu-secondary-school,,4456,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-KEN-1474,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,water,A Year Later: Matheani Secondary School,,NA,https://thewaterproject.org/community/interest_story/a-year-later-matheani-secondary-school,,4780,Africa,Sub-Saharan Africa,NA,,,,NA,,1,-1,-0.083333333,0
428-18-KEN-1475,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,water,A Year Later: Kyanzasu Primary School,,NA,https://thewaterproject.org/community/interest_story/a-year-later-kyanzasu-primary-school,,4728,Africa,Sub-Saharan Africa,NA,,,,NA,,2,0,0.333333333,1
428-18-KEN-1476,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,water,A Year Later: Kwa Kaleli Primary School,,NA,https://thewaterproject.org/community/interest_story/a-year-later-kwa-kaleli-primary-school,,4080,Africa,Sub-Saharan Africa,NA,,,,NA,,2,0,0.333333333,1
428-18-KEN-1477,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,water,A Year Later: Waita Primary School,,NA,https://thewaterproject.org/community/interest_story/a-year-later-waita-primary-school,,4783,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-KEN-1478,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,"ag, water",A Year Later: Kithumba Community,,NA,https://thewaterproject.org/community/interest_story/a-year-later-kithumba-community,,4654,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-KEN-1479,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,water,A Year Later: Chebunaywa Primary School,,NA,https://thewaterproject.org/community/interest_story/a-year-later-chebunaywa-primary-school,,4307,Africa,Sub-Saharan Africa,1,,,,NA,,NA,NA,NA,NA
428-18-KEN-1480,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,"ag, water",A Year Later: Kaani Community; Masola Kaani Well,,NA,https://thewaterproject.org/community/interest_story/a-year-later-kaani-community-masola-kaani-well,,5300,Africa,Sub-Saharan Africa,NA,,,,NA,,2,0,0.333333333,1
428-18-KEN-1481,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,water,A Year Later: Lutali Community,,NA,https://thewaterproject.org/community/interest_story/a-year-later-lutali-community,,3483,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-KEN-1482,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,water,A Year Later: Esibuye Primary School,,NA,https://thewaterproject.org/community/interest_story/a-year-later-esibuye-primary-school,,4174,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-KEN-1483,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,11,2018,"ag, water",A Year Later: Eregi Mixed Primary School,,NA,https://thewaterproject.org/community/interest_story/a-year-later-eregi-mixed-primary-school,,4342,Africa,Sub-Saharan Africa,NA,,,,NA,,2,0,0.333333333,1
428-18-KEN-1484,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,10,2018,"ag, water",A Year Later: Kyumbe Community,,NA,https://thewaterproject.org/community/interest_story/a-year-later-kyumbe-community,,5109,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-KEN-1485,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,10,2018,"ag, water",A Year Later: Nzalae Community,,NA,https://thewaterproject.org/community/interest_story/a-year-later-nzalae-community,,4275,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-KEN-1486,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,10,2018,water,A Year Later: Katitu Community,,NA,https://thewaterproject.org/community/interest_story/a-year-later-katitu-community,,4195,Africa,Sub-Saharan Africa,NA,,,,NA,,1,-1,-0.083333333,0
428-18-KEN-1487,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,10,2018,water,"A Year Later: Shikhambi Community, Daniel Inganga Spring",,NA,https://thewaterproject.org/community/interest_story/a-year-later-shikhambi-community-daniel-inganga-spring,,3362,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-KEN-1488,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,10,2018,water,"A Year Later: Shikoti Community, Alunyoli Spring",,NA,https://thewaterproject.org/community/interest_story/a-year-later-shikoti-community-alunyoli-spring,,3636,Africa,Sub-Saharan Africa,NA,,,,NA,,2,0,0.333333333,1
428-18-KEN-1489,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,10,2018,water,A Year Later: Bukura Primary School,,NA,https://thewaterproject.org/community/interest_story/a-year-later-bukura-primary-school,,4133,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-SLE-1490,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Sierra Leone,SLE,LO,none,10,2018,water,"A Year Later: Benke Community, Waysaya Road",,NA,https://thewaterproject.org/community/interest_story/a-year-later-benke-community-waysaya-road,,4263,Africa,Sub-Saharan Africa,NA,,,,NA,,1,-1,-0.083333333,0
428-18-SLE-1491,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Sierra Leone,SLE,LO,none,10,2018,"ag, water",A Year Later: Tardie Community,,NA,https://thewaterproject.org/community/interest_story/a-year-later-tardie-community,,3692,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-KEN-1492,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,10,2018,"ag, water",A Year Later: Shiyunzu Primary School,,NA,https://thewaterproject.org/community/interest_story/a-year-later-shiyunzu-primary-school,,4849,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-SLE-1493,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Sierra Leone,SLE,LO,none,10,2018,water,A Year Later: Ernest Bai Koroma Secondary School,,NA,https://thewaterproject.org/community/interest_story/a-year-later-ernest-bai-koroma-secondary-school,,3671,Africa,Sub-Saharan Africa,NA,,,,NA,,2,0,0.333333333,1
428-18-SLE-1494,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Sierra Leone,SLE,LO,none,10,2018,water,A Year Later: Kulufai Rashideen Secondary School,,NA,https://thewaterproject.org/community/interest_story/a-year-later-kulufai-rashideen-secondary-school,,4089,Africa,Sub-Saharan Africa,NA,,,,NA,,2,0,0.333333333,1
428-18-SLE-1495,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Sierra Leone,SLE,LO,none,10,2018,water,A Year Later: Baya Community,,NA,https://thewaterproject.org/community/interest_story/a-year-later-baya-community,,4103,Africa,Sub-Saharan Africa,NA,,,,NA,,2,0,0.333333333,1
428-18-KEN-1496,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,10,2018,water,"A Year Later: Shitungu Community, Charles Amala Spring",,NA,https://thewaterproject.org/community/interest_story/a-year-later-shitungu-community-charles-amala-spring,,3477,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-SLE-1497,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Sierra Leone,SLE,LO,none,10,2018,water,"A Year Later: New London, 9 Jalloh Street",,NA,https://thewaterproject.org/community/interest_story/a-year-later-new-london-9-jalloh-street,,3973,Africa,Sub-Saharan Africa,NA,,,,NA,,2,0,0.333333333,1
428-18-KEN-1498,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,10,2018,"ag, water",A Year Later: Tsivaka Community,,NA,https://thewaterproject.org/community/interest_story/a-year-later-tsivaka-community,,3494,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
428-18-SLE-1499,NGO,WP,I,ST,ST,Africa,Sub-Saharan Africa,Sierra Leone,SLE,LO,none,10,2018,"ag, water","A Year Later: Rosint Community, 16 Gilbert Street",,NA,https://thewaterproject.org/community/interest_story/a-year-later-rosint-community-16-gilbert-street,,4437,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.166666667,1
